Gemeindekennziffer;Politische Gemeinde;Ortschaftskennziffer;Ortschaftsname;Straßenkennziffer;Straßenname;Postleitzahl;Gemeindecode
50422;Untertauern;14061;Untertauern;087906;Untertauern;5562;50422
50422;Untertauern;14061;Untertauern;120776;Höheneggstraße;5561;50422
50422;Untertauern;14061;Untertauern;120777;Tauernstraße;5561;50422
50422;Untertauern;14061;Untertauern;120778;Forellenweg;5561;50422
50422;Untertauern;14061;Untertauern;120779;Arlerweg;5561;50422
50422;Untertauern;14061;Untertauern;120780;Waldherrstraße;5561;50422
50422;Untertauern;14061;Untertauern;120781;Weningerweg;5561;50422
50422;Untertauern;14061;Untertauern;120782;Dorfstraße;5561;50422
50422;Untertauern;14061;Untertauern;120784;Lackenweg;5561;50422
50422;Untertauern;14061;Untertauern;120786;Gnadenalmstraße;5561;50422
50422;Untertauern;14061;Untertauern;120787;Wildpark;5561;50422
50422;Untertauern;14061;Untertauern;120788;Schmidbachstraße;5561;50422
50422;Untertauern;14061;Untertauern;120789;Zahnleitenstraße;5561;50422
50422;Untertauern;14061;Untertauern;120797;Ringstraße;5562;50422
50422;Untertauern;14061;Untertauern;120799;Taurachweg;5561;50422
50422;Untertauern;14061;Untertauern;120860;Tauernkarweg;5561;50422
50422;Untertauern;17662;Obertauern;062362;Obertauern;5562;50422
50422;Untertauern;17662;Obertauern;120777;Tauernstraße;5562;50422
50422;Untertauern;17662;Obertauern;120783;Schrotteralmstraße;5562;50422
50422;Untertauern;17662;Obertauern;120790;Seekarstraße;5562;50422
50422;Untertauern;17662;Obertauern;120791;Römerstraße;5562;50422
50422;Untertauern;17662;Obertauern;120792;Sonnhofweg;5562;50422
50422;Untertauern;17662;Obertauern;120793;Wiseneggstraße;5562;50422
50422;Untertauern;17662;Obertauern;120794;Gottschallalmstraße;5562;50422
50422;Untertauern;17662;Obertauern;120795;Felseralmstraße;5562;50422
50422;Untertauern;17662;Obertauern;120796;Tauernhofstraße;5562;50422
50422;Untertauern;17662;Obertauern;120797;Ringstraße;5562;50422
50422;Untertauern;17662;Obertauern;120798;Panoramastraße;5562;50422
50423;Wagrain;14062;Hof;069817;Burglehengassl;5602;50423
50423;Wagrain;14062;Hof;069818;Bergweg;5602;50423
50423;Wagrain;14062;Hof;069821;Goldanger;5602;50423
50423;Wagrain;14062;Hof;069822;Grubstraße;5602;50423
50423;Wagrain;14062;Hof;069824;Hof;5602;50423
50423;Wagrain;14062;Hof;069830;Lehenriedl;5602;50423
50423;Wagrain;14062;Hof;069831;Markt;5602;50423
50423;Wagrain;14062;Hof;069832;Ölschlagerweg;5602;50423
50423;Wagrain;14062;Hof;069833;Öbristweg;5602;50423
50423;Wagrain;14062;Hof;069834;Sonnseite;5602;50423
50423;Wagrain;14062;Hof;069837;Wagrainer Straße;5602;50423
50423;Wagrain;14062;Hof;069838;Weberlandl;5602;50423
50423;Wagrain;14062;Hof;106852;Eberlfeld;5602;50423
50423;Wagrain;14063;Hofmarkt;069819;Egg;5602;50423
50423;Wagrain;14063;Hofmarkt;069820;Fürbachweg;5602;50423
50423;Wagrain;14063;Hofmarkt;069823;Grießkareck;5602;50423
50423;Wagrain;14063;Hofmarkt;069825;Hofmark;5602;50423
50423;Wagrain;14063;Hofmarkt;069826;Haid;5602;50423
50423;Wagrain;14063;Hofmarkt;069827;Joseph Mohr-Weg;5602;50423
50423;Wagrain;14063;Hofmarkt;069828;K.H.Waggerl-Straße;5602;50423
50423;Wagrain;14063;Hofmarkt;069829;Kirchboden;5602;50423
50423;Wagrain;14063;Hofmarkt;069831;Markt;5602;50423
50423;Wagrain;14063;Hofmarkt;069835;Unterspannberg;5602;50423
50423;Wagrain;14063;Hofmarkt;069836;Widmoosweg;5602;50423
50423;Wagrain;14063;Hofmarkt;069839;Wolfensbergweg;5602;50423
50423;Wagrain;14064;Schwaighof;069818;Bergweg;5602;50423
50423;Wagrain;14064;Schwaighof;069852;Hubdörfl;5602;50423
50423;Wagrain;14064;Schwaighof;069853;Moadörfl;5602;50423
50423;Wagrain;14064;Schwaighof;069854;Schwaighof;5602;50423
50423;Wagrain;14064;Schwaighof;069856;Zollweg;5602;50423
50423;Wagrain;14065;Vorderkleinarl;069815;Grafenbergweg;5602;50423
50423;Wagrain;14065;Vorderkleinarl;069821;Goldanger;5602;50423
50423;Wagrain;14065;Vorderkleinarl;069825;Hofmark;5602;50423
50423;Wagrain;14065;Vorderkleinarl;069831;Markt;5602;50423
50423;Wagrain;14065;Vorderkleinarl;069851;Höllensteinweg;5602;50423
50423;Wagrain;14065;Vorderkleinarl;069855;Vorderkleinarl;5602;50423
50423;Wagrain;14066;Wagrain Markt;069815;Grafenbergweg;5602;50423
50423;Wagrain;14066;Wagrain Markt;069817;Burglehengassl;5602;50423
50423;Wagrain;14066;Wagrain Markt;069821;Goldanger;5602;50423
50423;Wagrain;14066;Wagrain Markt;069827;Joseph Mohr-Weg;5602;50423
50423;Wagrain;14066;Wagrain Markt;069828;K.H.Waggerl-Straße;5602;50423
50423;Wagrain;14066;Wagrain Markt;069829;Kirchboden;5602;50423
50423;Wagrain;14066;Wagrain Markt;069831;Markt;5602;50423
50423;Wagrain;14066;Wagrain Markt;069838;Weberlandl;5602;50423
50423;Wagrain;14066;Wagrain Markt;069857;Museumsgasse;5602;50423
50424;Werfen;14067;Imlau;087908;Imlau;5450;50424
50424;Werfen;14067;Imlau;087908;Imlau;5452;50424
50424;Werfen;14067;Imlau;108931;Gewerbegebiet-Grießl;5450;50424
50424;Werfen;14067;Imlau;108931;Gewerbegebiet-Grießl;5452;50424
50424;Werfen;14068;Reitsam;087909;Reitsam;5450;50424
50424;Werfen;14068;Reitsam;087909;Reitsam;5451;50424
50424;Werfen;14068;Reitsam;087909;Reitsam;5452;50424
50424;Werfen;14068;Reitsam;087909;Reitsam;5505;50424
50424;Werfen;14069;Scharten;087910;Scharten;5450;50424
50424;Werfen;14069;Scharten;087910;Scharten;5451;50424
50424;Werfen;14069;Scharten;087910;Scharten;5452;50424
50424;Werfen;14070;Sulzau;047990;Rainlehenstraße;5451;50424
50424;Werfen;14070;Sulzau;047991;Sulzerberg;5451;50424
50424;Werfen;14070;Sulzau;047992;Blühnbachstraße;5451;50424
50424;Werfen;14070;Sulzau;047993;Neue Heimat;5451;50424
50424;Werfen;14070;Sulzau;047994;Postplatz;5451;50424
50424;Werfen;14070;Sulzau;047995;Kohlplatzstraße;5451;50424
50424;Werfen;14070;Sulzau;047996;Lindenweg;5451;50424
50424;Werfen;14070;Sulzau;050155;Bundesstraße (Sulzau);5451;50424
50424;Werfen;14070;Sulzau;075765;Gewerbepark-Tenneck;5451;50424
50424;Werfen;14070;Sulzau;091974;Konkordiastraße;5451;50424
50424;Werfen;14070;Sulzau;124030;Honigmayrplatz;5451;50424
50424;Werfen;14071;Werfen;032870;Bundesstraße (Werfen);5450;50424
50424;Werfen;14071;Werfen;032871;Burgstraße;5450;50424
50424;Werfen;14071;Werfen;032872;Englbühelstraße;5450;50424
50424;Werfen;14071;Werfen;032873;Griesstraße;5450;50424
50424;Werfen;14071;Werfen;032875;Himmlische-Wohnung;5450;50424
50424;Werfen;14071;Werfen;032876;Hirschenhöhstraße;5450;50424
50424;Werfen;14071;Werfen;032877;Jägergasse;5450;50424
50424;Werfen;14071;Werfen;032878;Josef-Struber-Straße;5450;50424
50424;Werfen;14071;Werfen;032879;Klosterstraße;5450;50424
50424;Werfen;14071;Werfen;032881;Poststraße;5450;50424
50424;Werfen;14071;Werfen;032882;Schartenstraße;5450;50424
50424;Werfen;14071;Werfen;032883;Schwimmbadstraße;5450;50424
50424;Werfen;14071;Werfen;032884;Söllbergstraße;5450;50424
50424;Werfen;14071;Werfen;032885;Wispelhofsiedlung;5450;50424
50424;Werfen;14071;Werfen;052563;Eishöhlenstraße;5450;50424
50424;Werfen;14071;Werfen;059302;Brunnenstraße;5450;50424
50424;Werfen;14071;Werfen;059303;Kronbühel;5450;50424
50424;Werfen;14071;Werfen;059304;Tränkgasse;5450;50424
50424;Werfen;14071;Werfen;074935;Markt;5450;50424
50424;Werfen;14071;Werfen;074936;Umfahrungsstraße;5450;50424
50424;Werfen;14072;Wimm;047997;Wimmstraße;5451;50424
50424;Werfen;14072;Wimm;047998;Paß-Lueg-Straße;5451;50424
50424;Werfen;14072;Wimm;047999;Sulzauerstraße;5451;50424
50424;Werfen;14072;Wimm;052563;Eishöhlenstraße;5451;50424
50424;Werfen;14072;Wimm;068979;Solarstraße;5451;50424
50425;Werfenweng;14073;Eulersberg;087911;Eulersberg;5453;50425
50425;Werfenweng;14074;Lampersbach;087912;Lampersbach;5453;50425
50425;Werfenweng;14075;Weng;087913;Weng;5453;50425
50501;Göriach;14076;Göriach;100785;Fern;5574;50501
50501;Göriach;14076;Göriach;100786;Hintergöriach;5574;50501
50501;Göriach;14076;Göriach;100787;Vordergöriach;5574;50501
50501;Göriach;14076;Göriach;100788;Wassering;5574;50501
50502;Lessach;14077;Lessach;087915;Lessach;5575;50502
50502;Lessach;14078;Zoitzach;087916;Zoitzach;5575;50502
50503;Mariapfarr;14079;Mariapfarr;058781;Gutrath;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059238;Mariapfarr;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059239;Am Weiher;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059240;Badgasse;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059241;Bergstraße;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059242;Höhenweg;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059243;Schuldirektor Noggler-Weg;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059244;Oberes Pfarrertal;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059245;Pfarrstraße;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059246;Pranggaßl;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059247;Prof. August Schreilechner-Weg;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059248;Taurachweg;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059249;Tischlerbühel;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059251;Unteres Pfarrertal;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059252;Örmoos;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059253;Seitling;5571;50503
50503;Mariapfarr;14079;Mariapfarr;059254;Miesdorf;5571;50503
50503;Mariapfarr;14079;Mariapfarr;068059;Althofen;5571;50503
50503;Mariapfarr;14079;Mariapfarr;068060;Bruckdorf;5571;50503
50503;Mariapfarr;14079;Mariapfarr;068061;Kreuzen;5571;50503
50503;Mariapfarr;14079;Mariapfarr;068062;Stockerfeld;5571;50503
50503;Mariapfarr;14079;Mariapfarr;068063;Bruggarn;5571;50503
50503;Mariapfarr;14079;Mariapfarr;068064;Fanning;5571;50503
50503;Mariapfarr;14079;Mariapfarr;068065;Niederrain;5571;50503
50503;Mariapfarr;14079;Mariapfarr;073289;Leiten;5571;50503
50503;Mariapfarr;14079;Mariapfarr;097174;Althofen-Moos;5571;50503
50503;Mariapfarr;14079;Mariapfarr;110006;Sonnenweg;5571;50503
50503;Mariapfarr;14079;Mariapfarr;110007;Am Pfarrbühel;5571;50503
50503;Mariapfarr;14079;Mariapfarr;122994;Panoramaweg;5571;50503
50503;Mariapfarr;14079;Mariapfarr;123364;Joseph Mohr Platz;5571;50503
50503;Mariapfarr;14080;Pichl;070258;Pichl;5571;50503
50503;Mariapfarr;14080;Pichl;070259;Stranach;5571;50503
50503;Mariapfarr;14080;Pichl;070260;Gröbendorf;5571;50503
50503;Mariapfarr;14080;Pichl;070261;Mitterberg;5571;50503
50503;Mariapfarr;14081;Zankwarn;059252;Örmoos;5571;50503
50503;Mariapfarr;14081;Zankwarn;070262;Bueggen;5571;50503
50503;Mariapfarr;14081;Zankwarn;070263;Fern;5571;50503
50503;Mariapfarr;14081;Zankwarn;070264;Grabendorf;5571;50503
50503;Mariapfarr;14081;Zankwarn;070265;Kraischaberg;5571;50503
50503;Mariapfarr;14081;Zankwarn;070266;Lignitz;5571;50503
50503;Mariapfarr;14081;Zankwarn;070267;Pirka;5571;50503
50503;Mariapfarr;14081;Zankwarn;070268;Pürstlmoos;5571;50503
50503;Mariapfarr;14081;Zankwarn;070269;Tscharra;5571;50503
50503;Mariapfarr;14081;Zankwarn;070270;Zankwarn;5571;50503
50504;Mauterndorf;14082;Faningberg;087917;Faningberg;5570;50504
50504;Mauterndorf;14083;Mauterndorf;056157;Stampfl;5570;50504
50504;Mauterndorf;14083;Mauterndorf;087918;Markt;5570;50504
50504;Mauterndorf;14083;Mauterndorf;100796;Zallinhütte;5570;50504
50504;Mauterndorf;14084;Neuseß;087919;Neuseß;5570;50504
50504;Mauterndorf;14084;Neuseß;100789;Begöriach;5570;50504
50504;Mauterndorf;14085;Steindorf;087920;Steindorf;5570;50504
50505;Muhr;14086;Hintermuhr;087921;Hintermuhr;5583;50505
50505;Muhr;14087;Schellgaden;087922;Schellgaden;5583;50505
50505;Muhr;14087;Schellgaden;100606;Hemerach;5583;50505
50505;Muhr;14088;Vordermuhr;087923;Vordermuhr;5583;50505
50506;Ramingstein;14089;Mignitz;035661;Mignitz;5591;50506
50506;Ramingstein;14089;Mignitz;035662;Madling;5591;50506
50506;Ramingstein;14089;Mignitz;035664;Rodlbruck;5591;50506
50506;Ramingstein;14089;Mignitz;035667;Tafern;5591;50506
50506;Ramingstein;14089;Mignitz;035668;Keusching;5591;50506
50506;Ramingstein;14089;Mignitz;059268;Taferngasse;5591;50506
50506;Ramingstein;14089;Mignitz;100797;Winkl;5591;50506
50506;Ramingstein;14090;Mitterberg;035670;Muhr;5591;50506
50506;Ramingstein;14090;Mitterberg;035672;Schwarzenbergsiedlung;5591;50506
50506;Ramingstein;14090;Mitterberg;035673;Rossing;5591;50506
50506;Ramingstein;14090;Mitterberg;035674;Stein;5591;50506
50506;Ramingstein;14090;Mitterberg;035929;Schlosserbühel;5591;50506
50506;Ramingstein;14090;Mitterberg;035931;Au;5591;50506
50506;Ramingstein;14090;Mitterberg;035932;Altenberg;5591;50506
50506;Ramingstein;14090;Mitterberg;035933;Machein;5591;50506
50506;Ramingstein;14090;Mitterberg;035935;Hintering;5591;50506
50506;Ramingstein;14090;Mitterberg;035936;Bahnhofplatz;5591;50506
50506;Ramingstein;14090;Mitterberg;035943;Dörfl;5591;50506
50506;Ramingstein;14090;Mitterberg;035945;Leithen;5591;50506
50506;Ramingstein;14090;Mitterberg;035946;Gruben;5591;50506
50506;Ramingstein;14090;Mitterberg;035948;Mitterberg;5591;50506
50506;Ramingstein;14090;Mitterberg;035949;Patutschen;5591;50506
50506;Ramingstein;14090;Mitterberg;035950;Einöd;8863;50506
50506;Ramingstein;14091;Ramingstein;035662;Madling;5591;50506
50506;Ramingstein;14091;Ramingstein;035677;Ramingstein;5591;50506
50506;Ramingstein;14091;Ramingstein;035680;Klausen;5591;50506
50506;Ramingstein;14091;Ramingstein;035681;Graben;5591;50506
50506;Ramingstein;14091;Ramingstein;035866;Wald;5591;50506
50506;Ramingstein;14091;Ramingstein;035928;Karneralm;5591;50506
50506;Ramingstein;14091;Ramingstein;035935;Hintering;5591;50506
50506;Ramingstein;14091;Ramingstein;035937;Kendlbruck;5591;50506
50506;Ramingstein;14091;Ramingstein;035940;Alling;5591;50506
50506;Ramingstein;14091;Ramingstein;035941;Forst;5591;50506
50506;Ramingstein;14091;Ramingstein;035942;Birkengasse;5591;50506
50506;Ramingstein;14091;Ramingstein;035952;Mühlbach;5591;50506
50506;Ramingstein;14091;Ramingstein;035957;Burgstraße;5591;50506
50506;Ramingstein;14091;Ramingstein;059255;Geigenweg;5591;50506
50506;Ramingstein;14091;Ramingstein;059256;Gemeindeplatz;5591;50506
50506;Ramingstein;14091;Ramingstein;059257;Karneralmstraße;5591;50506
50506;Ramingstein;14091;Ramingstein;059258;Kirchtratten;5591;50506
50506;Ramingstein;14091;Ramingstein;059259;Körblerstraße;5591;50506
50506;Ramingstein;14091;Ramingstein;059260;Lederergasse;5591;50506
50506;Ramingstein;14091;Ramingstein;059261;Moagasse;5591;50506
50506;Ramingstein;14091;Ramingstein;059262;Mühlbachstraße;5591;50506
50506;Ramingstein;14091;Ramingstein;059263;Raffelplatz;5591;50506
50506;Ramingstein;14091;Ramingstein;059264;Schloßgasse;5591;50506
50506;Ramingstein;14091;Ramingstein;059265;Schmiedgasse;5591;50506
50506;Ramingstein;14091;Ramingstein;059266;Schwarzgasse;5591;50506
50506;Ramingstein;14091;Ramingstein;059267;Stampfgasse;5591;50506
50506;Ramingstein;14091;Ramingstein;059269;Thomataler Straße;5591;50506
50506;Ramingstein;14091;Ramingstein;059270;Trieblingstraße;5591;50506
50506;Ramingstein;14091;Ramingstein;059271;Waagplatz;5591;50506
50506;Ramingstein;14091;Ramingstein;059288;Mühlgasse;5591;50506
50506;Ramingstein;14091;Ramingstein;063260;Burggasse;5591;50506
50506;Ramingstein;14091;Ramingstein;096425;Dr.-Lainer-Straße;5591;50506
50506;Ramingstein;14091;Ramingstein;097176;Körblersiedlung;5591;50506
50506;Ramingstein;14091;Ramingstein;100607;Gstoße;5591;50506
50506;Ramingstein;14091;Ramingstein;100608;Hinteralm;5591;50506
50506;Ramingstein;14091;Ramingstein;100609;Hochalm;5591;50506
50506;Ramingstein;14091;Ramingstein;100610;Klöling;5591;50506
50506;Ramingstein;14091;Ramingstein;100612;Mislitz;5591;50506
50506;Ramingstein;14091;Ramingstein;100613;Pirkeck;5591;50506
50506;Ramingstein;14091;Ramingstein;100615;Tschrötters;5591;50506
50506;Ramingstein;14091;Ramingstein;100797;Winkl;5591;50506
50507;Sankt Andrä im Lungau;14092;Sankt Andrä im Lungau;087924;St. Andrä;5572;50507
50507;Sankt Andrä im Lungau;14092;Sankt Andrä im Lungau;100980;St. Andrä-Haslach;5572;50507
50507;Sankt Andrä im Lungau;14092;Sankt Andrä im Lungau;100981;St. Andrä-Lasa;5572;50507
50507;Sankt Andrä im Lungau;14092;Sankt Andrä im Lungau;100982;St. Andrä-Lintsching;5572;50507
50507;Sankt Andrä im Lungau;14092;Sankt Andrä im Lungau;100983;St. Andrä-Wölting;5572;50507
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;059724;Triegen;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;059725;Unterbayrdorf;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;068071;Aineck;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;068072;Oberbayrdorf;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;068073;Pichlern;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;068074;Staig;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118269;Unterbayrdorfstraße;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118270;Triegenstraße;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118271;Magatsch;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118272;Oberdorfstraße;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118273;Schulgasse;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118274;Liftstraße;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118275;Hutberggasse;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118276;Leisnitzweg;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118292;Kirchgasse;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118293;Schlögelbergweg;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118294;Dorfstraße;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118295;Brunnebenweg;5581;50508
50508;Sankt Margarethen im Lungau;14093;Sankt Margarethen im Lungau;118305;Gewerbegebiet;5581;50508
50509;Sankt Michael im Lungau;14094;Höf;063261;St. Egidiweg;5582;50509
50509;Sankt Michael im Lungau;14094;Höf;066896;Glashüttenstraße;5582;50509
50509;Sankt Michael im Lungau;14094;Höf;087926;Höf;5582;50509
50509;Sankt Michael im Lungau;14094;Höf;100798;Dasl;5582;50509
50509;Sankt Michael im Lungau;14095;Oberweißburg;087927;Oberweissburg;5582;50509
50509;Sankt Michael im Lungau;14095;Oberweißburg;100799;Fell;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;057340;Kirchgasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;057345;Mühlweg;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074127;Ablanzergasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074128;Bachbauergasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074129;Bodenfeldweg;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074130;Feichtergasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074131;Feldnergasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074132;Gerlgasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074134;Katschberg-Bundesstraße;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074135;Litzldorfer-Gasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074136;Meixnergasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074137;Mesnergasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074138;Schröckergasse;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074140;St. Martiner-Bergstraße;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074141;St. Martiner-Straße;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074142;Unterer-Bodenfeldweg;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074143;Wiesenbauer;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074175;Hollerberg;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074178;Liftstraße;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;074179;Hutterstraße;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;111113;Römersteinweg;5582;50509
50509;Sankt Michael im Lungau;14096;Sankt Martin;122977;St. Martin/Speiereck;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;046692;Gerichtsplatz;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057324;Austraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057325;Bachgasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057326;Bergstraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057327;Birkengasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057328;Bräugasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057329;Davidgasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057330;Färbergasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057331;Fichtengasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057332;Forsthausgasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057333;Gerichtsstraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057334;Getweingasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057335;Gewerbestraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057336;Glashütte;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057337;Herbergsgasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057338;Kaltbachstraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057339;Katschberg;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057341;Lärchengasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057342;Leitnergasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057343;Lourdesweg;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057344;Marktstraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057345;Mühlweg;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057346;Murtalstraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057347;Oberradergasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057348;Katschbergstraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057349;Pfarrfeldstraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057350;Pflegergasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057351;Poststraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057352;Rotkreuzgasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057353;Sägestraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057354;St. Michaeler-Bergweg;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057355;Scheidergasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057356;Schlossergasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057357;Schneiderfeldweg;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057358;Schulstraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057359;Schwimmbadweg;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057361;Waaghausgasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;057362;Wiedenerweg;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;063261;St. Egidiweg;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;066894;Murgasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;066896;Glashüttenstraße;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;066897;Ahorngasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;066898;Prodingergasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;066899;Raikaplatz;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;066900;Postplatz;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;071243;Eschengasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;074135;Litzldorfer-Gasse;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;091251;Marktplatz;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;091910;Stranach;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;100799;Fell;5582;50509
50509;Sankt Michael im Lungau;14097;Sankt Michael im Lungau;111112;Weißensteinweg;5582;50509
50509;Sankt Michael im Lungau;14098;Unterweißburg;057336;Glashütte;5582;50509
